sub, task, echo, run, mean_stan, vsmean_stan, mean_nat, vsmean_nat, max
10649, doors,2,1,38.660192,32.156394,22.633454,17.554306,70.532829
10649, doors,3,1,38.660192,32.156394,16.483541,8.160006,70.618988
10649, doors,4,1,38.660192,32.156394,11.976612,3.915458,64.674927
10649, doors,1,2, NA, NA, NA, NA, NA
10649, doors,2,2, NA, NA, NA, NA, NA
10649, doors,3,2, NA, NA, NA, NA, NA
10649, doors,4,2, NA, NA, NA, NA, NA
10649, socialdoors,1,1,38.322197,31.582511,29.368635,21.889178,83.000885
10649, socialdoors,2,1,38.322197,31.582511,22.340174,17.196983,69.449623
10649, socialdoors,3,1,38.322197,31.582511,16.341479,8.527362,63.41227
10649, socialdoors,4,1,38.322197,31.582511,11.90209,4.178973,65.468483
10649, socialdoors,1,2, NA, NA, NA, NA, NA
10649, socialdoors,2,2, NA, NA, NA, NA, NA
10649, socialdoors,3,2, NA, NA, NA, NA, NA
10649, socialdoors,4,2, NA, NA, NA, NA, NA
10652, trust,1,1,41.932739,34.940769,30.582862,23.875401,94.811394
10652, trust,2,1,41.932739,34.940769,23.967307,16.858898,90.301979
10652, trust,3,1,41.932739,34.940769,17.73025,10.168587,92.419456
10652, trust,4,1,41.932739,34.940769,12.932269,5.323227,92.199928
10652, trust,1,2,43.636956,35.595585,30.889885,23.56071,99.58461
10652, trust,2,2,43.636956,35.595585,24.33998,17.404042,93.951294
10652, trust,3,2,43.636956,35.595585,18.081969,11.086475,91.827255
10652, trust,4,2,43.636956,35.595585,13.211402,5.692961,95.004189
10652, ugr,1,1,41.542273,35.981556,30.199922,23.948804,88.102486
10652, ugr,2,1,41.542273,35.981556,23.712599,18.164237,92.953239
10652, ugr,3,1,41.542273,35.981556,17.487563,11.398394,86.340927
10652, ugr,4,1,41.542273,35.981556,12.778456,5.687786,84.32383
10652, ugr,1,2,42.638329,36.320234,30.44658,23.981938,96.083145
10652, ugr,2,2,42.638329,36.320234,23.966036,18.35786,96.029533
10652, ugr,3,2,42.638329,36.320234,17.748023,10.97748,89.501778
10652, ugr,4,2,42.638329,36.320234,12.990982,5.447595,81.076653
10652, sharedreward,1,1,41.190737,36.15326,29.906529,24.346724,87.016037
10652, sharedreward,2,1,41.190737,36.15326,23.493259,18.236064,85.413071
10652, sharedreward,3,1,41.190737,36.15326,17.323972,11.456457,86.055992
10652, sharedreward,4,1,41.190737,36.15326,12.649096,5.971126,82.352882
10652, sharedreward,1,2,41.862083,36.242371,30.279761,23.921719,84.731873
10652, sharedreward,2,2,41.862083,36.242371,23.719206,18.733401,83.111908
10652, sharedreward,3,2,41.862083,36.242371,17.489692,11.204386,85.19809
10652, sharedreward,4,2,41.862083,36.242371,12.772267,5.651561,83.245773
10652, doors,1,1,39.66435,35.557006,29.567386,24.107077,95.984566
10652, doors,2,1,39.66435,35.557006,22.929749,18.022739,91.634308
10652, doors,3,1,39.66435,35.557006,16.853239,11.076441,84.557831
10652, doors,4,1,39.66435,35.557006,12.275656,5.946189,84.987144
10652, doors,1,2, NA, NA, NA, NA, NA
10652, doors,2,2, NA, NA, NA, NA, NA
10652, doors,3,2, NA, NA, NA, NA, NA
10652, doors,4,2, NA, NA, NA, NA, NA
10652, socialdoors,1,1,42.872266,36.211927,30.687895,24.017819,97.147682
10652, socialdoors,2,1,42.872266,36.211927,24.176655,18.395655,91.798836
10652, socialdoors,3,1,42.872266,36.211927,17.908094,11.864685,91.304794
10652, socialdoors,4,1,42.872266,36.211927,13.078906,6.234627,83.513252
10652, socialdoors,1,2, NA, NA, NA, NA, NA
10652, socialdoors,2,2, NA, NA, NA, NA, NA
10652, socialdoors,3,2, NA, NA, NA, NA, NA
10652, socialdoors,4,2, NA, NA, NA, NA, NA
10656, trust,1,1,38.051565,37.308509,27.116872,23.226354,65.609589
10656, trust,2,1,38.051565,37.308509,21.331119,21.036949,60.707188
10656, trust,3,1,38.051565,37.308509,16.014554,12.503352,66.636772
10656, trust,4,1,38.051565,37.308509,11.790622,5.046541,67.091232
10656, trust,1,2,37.692318,37.713754,27.218371,23.648143,63.790436
10656, trust,2,2,37.692318,37.713754,21.217023,20.47877,63.243111
10656, trust,3,2,37.692318,37.713754,15.839065,12.367612,63.687775
10656, trust,4,2,37.692318,37.713754,11.646979,5.220036,67.29039
10656, ugr,1,1,38.084975,35.476156,27.104439,22.509814,65.241905
10656, ugr,2,1,38.084975,35.476156,21.098537,20.269014,61.331188
10656, ugr,3,1,38.084975,35.476156,15.935821,12.089439,68.18821
10656, ugr,4,1,38.084975,35.476156,11.764179,5.324086,65.781471
10656, ugr,1,2,36.360365,34.719963,26.415533,22.808423,74.37178
10656, ugr,2,2,36.360365,34.719963,20.499704,20.578223,62.965435
10656, ugr,3,2,36.360365,34.719963,15.453526,12.035215,62.466496
10656, ugr,4,2,36.360365,34.719963,11.420314,5.291927,69.014908
10656, sharedreward,1,1,35.020348,35.32914,26.376291,23.629365,78.441505
10656, sharedreward,2,1,35.020348,35.32914,20.246062,21.971003,66.475754
10656, sharedreward,3,1,35.020348,35.32914,15.143856,12.043787,65.498062
10656, sharedreward,4,1,35.020348,35.32914,11.213683,4.975471,67.413887
10656, sharedreward,1,2,34.879939,34.653479,26.487166,23.180745,77.257698
10656, sharedreward,2,2,34.879939,34.653479,20.273995,21.381646,62.300594
10656, sharedreward,3,2,34.879939,34.653479,15.09956,12.059037,62.446045
10656, sharedreward,4,2,34.879939,34.653479,11.165458,5.150876,63.308674
10656, doors,1,1,38.511909,35.161757,27.017726,22.382028,77.05999
10656, doors,2,1,38.511909,35.161757,21.192994,20.684311,64.107124
10656, doors,3,1,38.511909,35.161757,16.020518,12.384168,69.342155
10656, doors,4,1,38.511909,35.161757,11.831047,5.394217,68.732864
10656, doors,1,2, NA, NA, NA, NA, NA
10656, doors,2,2, NA, NA, NA, NA, NA
10656, doors,3,2, NA, NA, NA, NA, NA
10656, doors,4,2, NA, NA, NA, NA, NA
10656, socialdoors,1,1,37.314482,36.068012,26.713266,23.110421,71.943443
10656, socialdoors,2,1,37.314482,36.068012,20.906673,21.313207,73.174927
10656, socialdoors,3,1,37.314482,36.068012,15.727457,12.461515,66.406059
10656, socialdoors,4,1,37.314482,36.068012,11.6406,5.199495,70.957359
10656, socialdoors,1,2, NA, NA, NA, NA, NA
10656, socialdoors,2,2, NA, NA, NA, NA, NA
10656, socialdoors,3,2, NA, NA, NA, NA, NA
10656, socialdoors,4,2, NA, NA, NA, NA, NA
10657, trust,1,1,28.523342,26.628404,25.543756,20.609273,83.522758
10657, trust,2,1,28.523342,26.628404,19.055788,14.250659,83.321198
10657, trust,3,1,28.523342,26.628404,13.999508,7.42872,78.663811
10657, trust,4,1,28.523342,26.628404,10.4908,4.286127,77.537704
10657, trust,1,2,27.602325,24.829273,25.455912,20.709163,81.787544
10657, trust,2,2,27.602325,24.829273,18.826968,14.446643,78.479309
10657, trust,3,2,27.602325,24.829273,13.68446,7.522297,75.842766
10657, trust,4,2,27.602325,24.829273,10.201078,4.623736,77.309875
10657, ugr,1,1,25.120236,23.528319,23.538892,19.123628,79.224579
10657, ugr,2,1,25.120236,23.528319,17.312854,13.600647,82.555901
10657, ugr,3,1,25.120236,23.528319,12.565266,7.373318,72.698128
10657, ugr,4,1,25.120236,23.528319,9.306656,4.043836,76.066917
10657, ugr,1,2,25.42868,25.652245,23.605922,19.299346,81.419975
10657, ugr,2,2,25.42868,25.652245,17.484667,13.578824,70.585365
10657, ugr,3,2,25.42868,25.652245,12.759828,7.687258,68.740685
10657, ugr,4,2,25.42868,25.652245,9.487823,4.257188,71.109818
10657, sharedreward,1,1,30.357906,25.111501,26.453831,21.24221,84.469955
10657, sharedreward,2,1,30.357906,25.111501,19.991188,14.774546,86.517387
10657, sharedreward,3,1,30.357906,25.111501,14.711709,7.763925,79.946281
10657, sharedreward,4,1,30.357906,25.111501,11.078459,4.499833,82.660706
10657, sharedreward,1,2,27.438541,25.050736,25.121517,20.883358,83.869316
10657, sharedreward,2,2,27.438541,25.050736,18.53295,14.783368,79.561432
10657, sharedreward,3,2,27.438541,25.050736,13.430497,8.576754,81.159798
10657, sharedreward,4,2,27.438541,25.050736,9.94369,5.427134,76.851135
10657, doors,1,1,27.579976,25.490351,24.800573,20.037739,88.904602
10657, doors,2,1,27.579976,25.490351,18.562223,14.095201,89.202812
10657, doors,3,1,27.579976,25.490351,13.638867,7.202552,81.161362
10657, doors,4,1,27.579976,25.490351,10.183441,3.871982,75.024971
10657, doors,1,2, NA, NA, NA, NA, NA
10657, doors,2,2, NA, NA, NA, NA, NA
10657, doors,3,2, NA, NA, NA, NA, NA
10657, doors,4,2, NA, NA, NA, NA, NA
10657, socialdoors,1,1,29.70435,27.239233,24.314976,21.175764,89.114075
10657, socialdoors,2,1,29.70435,27.239233,18.481959,15.036055,81.30069
10657, socialdoors,3,1,29.70435,27.239233,13.365917,8.336271,78.44622
10657, socialdoors,4,1,29.70435,27.239233,9.810681,4.460097,76.756821
10657, socialdoors,1,2, NA, NA, NA, NA, NA
10657, socialdoors,2,2, NA, NA, NA, NA, NA
10657, socialdoors,3,2, NA, NA, NA, NA, NA
10657, socialdoors,4,2, NA, NA, NA, NA, NA
10661, trust,1,1,36.884976,23.935403,28.16269,16.76035,79.98159
10661, trust,2,1,36.884976,23.935403,21.847579,11.831784,90.525513
10661, trust,3,1,36.884976,23.935403,16.230125,5.665992,82.493027
10661, trust,4,1,36.884976,23.935403,12.073709,3.467539,78.437126
10661, trust,1,2,34.182896,24.015068,26.862279,16.687461,81.1511
10661, trust,2,2,34.182896,24.015068,20.707865,11.772676,79.882301
10661, trust,3,2,34.182896,24.015068,15.343395,5.768396,75.945915
10661, trust,4,2,34.182896,24.015068,11.355656,3.56377,72.114479
10661, ugr,1,1,40.956767,24.883365,29.472744,17.229889,87.51104
10661, ugr,2,1,40.956767,24.883365,23.334805,11.763568,87.212387
10661, ugr,3,1,40.956767,24.883365,17.534422,5.290579,84.664688
10661, ugr,4,1,40.956767,24.883365,13.100333,3.120226,81.170326
10661, ugr,1,2,41.241887,25.401483,29.203977,17.302679,89.215843
10661, ugr,2,2,41.241887,25.401483,23.260387,11.901025,95.495926
10661, ugr,3,2,41.241887,25.401483,17.517517,5.339939,89.151154
10661, ugr,4,2,41.241887,25.401483,13.146268,3.040066,81.846092
10661, sharedreward,1,1,37.99097,23.448686,28.083596,16.577742,87.009422
10661, sharedreward,2,1,37.99097,23.448686,22.196631,11.428193,82.445511
10661, sharedreward,3,1,37.99097,23.448686,16.64212,4.847076,84.598732
10661, sharedreward,4,1,37.99097,23.448686,12.443001,2.961306,85.311234
10661, sharedreward,1,2,38.69861,24.704747,28.441956,17.103587,89.170731
10661, sharedreward,2,2,38.69861,24.704747,22.353342,11.812861,95.01368
10661, sharedreward,3,2,38.69861,24.704747,16.772966,5.595194,87.32885
10661, sharedreward,4,2,38.69861,24.704747,12.519378,3.256689,85.028961
10661, doors,1,1,40.220048,23.911196,29.274548,17.63147,84.92865
10661, doors,2,1,40.220048,23.911196,23.095465,12.300241,89.818611
10661, doors,3,1,40.220048,23.911196,17.32384,5.574495,86.835121
10661, doors,4,1,40.220048,23.911196,12.963805,3.346837,91.224899
10661, doors,1,2, NA, NA, NA, NA, NA
10661, doors,2,2, NA, NA, NA, NA, NA
10661, doors,3,2, NA, NA, NA, NA, NA
10661, doors,4,2, NA, NA, NA, NA, NA
10661, socialdoors,1,1,38.826149,23.690258,28.669368,17.433508,89.483597
10661, socialdoors,2,1,38.826149,23.690258,22.54289,12.305141,95.788246
10661, socialdoors,3,1,38.826149,23.690258,16.864943,5.313547,84.607353
10661, socialdoors,4,1,38.826149,23.690258,12.604499,3.096021,84.882393
10661, socialdoors,1,2, NA, NA, NA, NA, NA
10661, socialdoors,2,2, NA, NA, NA, NA, NA
10661, socialdoors,3,2, NA, NA, NA, NA, NA
10661, socialdoors,4,2, NA, NA, NA, NA, NA
10663, trust,1,1,45.109604,37.451894,32.391701,27.859075,88.161049
10663, trust,2,1,45.109604,37.451894,25.708016,15.573503,78.253845
10663, trust,3,1,45.109604,37.451894,18.86714,5.918891,75.693245
10663, trust,4,1,45.109604,37.451894,13.657147,3.290703,77.006073
10663, trust,1,2,43.380556,34.677537,31.870468,27.265629,89.156891
10663, trust,2,2,43.380556,34.677537,25.105358,14.706952,75.900589
10663, trust,3,2,43.380556,34.677537,18.369283,5.952101,73.975151
10663, trust,4,2,43.380556,34.677537,13.305046,3.251112,70.523148
10663, ugr,1,1,34.017096,27.865049,28.407442,25.878111,77.824089
10663, ugr,2,1,34.017096,27.865049,21.789456,12.679282,63.715336
10663, ugr,3,1,34.017096,27.865049,15.84245,5.648199,60.563828
10663, ugr,4,1,34.017096,27.865049,11.493847,3.138414,63.661335
10663, ugr,1,2,36.874674,28.842164,29.70141,24.402134,79.666885
10663, ugr,2,2,36.874674,28.842164,22.996705,14.188299,67.071892
10663, ugr,3,2,36.874674,28.842164,16.790806,6.155916,66.02858
10663, ugr,4,2,36.874674,28.842164,12.192944,3.136437,65.158157
10663, sharedreward,1,1,36.80621,33.106623,28.769231,27.397727,78.191566
10663, sharedreward,2,1,36.80621,33.106623,22.41514,14.662186,67.902374
10663, sharedreward,3,1,36.80621,33.106623,16.410188,6.210384,66.45224
10663, sharedreward,4,1,36.80621,33.106623,11.958256,3.341819,62.399197
10663, sharedreward,1,2,39.20934,34.723568,30.183251,26.881159,85.337425
10663, sharedreward,2,2,39.20934,34.723568,23.557336,13.761994,66.706917
10663, sharedreward,3,2,39.20934,34.723568,17.225608,5.850114,63.489975
10663, sharedreward,4,2,39.20934,34.723568,12.513986,3.186973,60.556114
10663, doors,1,1,36.583306,32.447922,29.209998,27.176328,79.705315
10663, doors,2,1,36.583306,32.447922,22.694407,14.115156,65.880699
10663, doors,3,1,36.583306,32.447922,16.542422,5.51978,61.537659
10663, doors,4,1,36.583306,32.447922,12.039308,3.161236,57.766975
10663, doors,1,2, NA, NA, NA, NA, NA
10663, doors,2,2, NA, NA, NA, NA, NA
10663, doors,3,2, NA, NA, NA, NA, NA
10663, doors,4,2, NA, NA, NA, NA, NA
10663, socialdoors,1,1,39.908295,33.832372,30.277501,27.281721,85.448982
10663, socialdoors,2,1,39.908295,33.832372,23.761508,14.11366,78.482986
10663, socialdoors,3,1,39.908295,33.832372,17.459258,5.913786,82.475395
10663, socialdoors,4,1,39.908295,33.832372,12.711753,3.182982,72.348572
10663, socialdoors,1,2, NA, NA, NA, NA, NA
10663, socialdoors,2,2, NA, NA, NA, NA, NA
10663, socialdoors,3,2, NA, NA, NA, NA, NA
10663, socialdoors,4,2, NA, NA, NA, NA, NA
10668, trust,1,1,41.63789,42.082847,38.433101,34.06158,116.068405
10668, trust,2,1,41.63789,42.082847,28.378888,22.567612,98.216972
10668, trust,3,1,41.63789,42.082847,20.436088,8.824506,90.024117
10668, trust,4,1,41.63789,42.082847,14.610271,3.774881,73.740311
10668, trust,1,2,55.878396,47.621601,45.897759,34.89456,134.847412
10668, trust,2,2,55.878396,47.621601,35.054605,22.283893,108.215981
10668, trust,3,2,55.878396,47.621601,25.726769,10.340463,98.565536
10668, trust,4,2,55.878396,47.621601,18.477879,4.82003,102.631607
10668, ugr,1,1,49.096402,42.66299,42.944543,34.327993,131.007523
10668, ugr,2,1,49.096402,42.66299,32.21939,22.581662,94.181404
10668, ugr,3,1,49.096402,42.66299,23.482123,9.903034,87.347595
10668, ugr,4,1,49.096402,42.66299,16.874541,4.939227,74.252052
10668, ugr,1,2, NA, NA, NA, NA, NA
10668, ugr,2,2, NA, NA, NA, NA, NA
10668, ugr,3,2, NA, NA, NA, NA, NA
10668, ugr,4,2, NA, NA, NA, NA, NA
10668, sharedreward,1,1,56.675728,45.99625,45.50176,34.70572,143.378952
10668, sharedreward,2,1,56.675728,45.99625,34.957365,22.954604,105.33757
10668, sharedreward,3,1,56.675728,45.99625,25.68224,9.810701,100.709137
10668, sharedreward,4,1,56.675728,45.99625,18.415357,4.365062,89.076248
10668, sharedreward,1,2, NA, NA, NA, NA, NA
10668, sharedreward,2,2, NA, NA, NA, NA, NA
10668, sharedreward,3,2, NA, NA, NA, NA, NA
10668, sharedreward,4,2, NA, NA, NA, NA, NA
10668, doors,1,1,60.984075,47.280154,47.128059,34.408158,136.07843
10668, doors,2,1,60.984075,47.280154,37.040118,23.549962,101.833153
10668, doors,3,1,60.984075,47.280154,27.860941,10.446799,101.236664
10668, doors,4,1,60.984075,47.280154,20.251539,5.072648,100.209373
10668, doors,1,2, NA, NA, NA, NA, NA
10668, doors,2,2, NA, NA, NA, NA, NA
10668, doors,3,2, NA, NA, NA, NA, NA
10668, doors,4,2, NA, NA, NA, NA, NA
10668, socialdoors,1,1,52.129373,42.889489,43.38262,34.07916,127.25753
10668, socialdoors,2,1,52.129373,42.889489,32.91314,22.149749,107.270935
10668, socialdoors,3,1,52.129373,42.889489,23.904183,9.290939,94.732658
10668, socialdoors,4,1,52.129373,42.889489,17.033986,4.161519,82.943893
10668, socialdoors,1,2, NA, NA, NA, NA, NA
10668, socialdoors,2,2, NA, NA, NA, NA, NA
10668, socialdoors,3,2, NA, NA, NA, NA, NA
10668, socialdoors,4,2, NA, NA, NA, NA, NA
10673, trust,1,1,38.80105,34.83394,27.992229,22.871593,80.338028
10673, trust,2,1,38.80105,34.83394,22.121348,17.373669,79.113792
10673, trust,3,1,38.80105,34.83394,16.41624,10.000268,74.245331
10673, trust,4,1,38.80105,34.83394,12.199453,4.880428,74.85067
10673, trust,1,2,38.398037,33.811096,27.865306,22.245574,83.157074
10673, trust,2,2,38.398037,33.811096,22.000561,17.314532,77.59127
10673, trust,3,2,38.398037,33.811096,16.32081,9.590654,72.970284
10673, trust,4,2,38.398037,33.811096,12.115211,4.576551,67.862816
10673, ugr,1,1,36.070766,33.60288,27.086013,22.736456,80.019432
10673, ugr,2,1,36.070766,33.60288,21.146257,17.620215,68.483376
10673, ugr,3,1,36.070766,33.60288,15.597098,11.136376,72.340439
10673, ugr,4,1,36.070766,33.60288,11.491221,6.481627,68.581306
10673, ugr,1,2,36.645493,32.449484,27.439432,22.299085,85.007439
10673, ugr,2,2,36.645493,32.449484,21.388006,17.804296,73.140465
10673, ugr,3,2,36.645493,32.449484,15.790661,11.420344,69.4533
10673, ugr,4,2,36.645493,32.449484,11.644998,6.987568,74.521423
10673, sharedreward,1,1,37.661051,33.301817,27.697791,22.368675,83.105522
10673, sharedreward,2,1,37.661051,33.301817,21.83649,17.807524,72.928947
10673, sharedreward,3,1,37.661051,33.301817,16.159035,11.343113,69.891159
10673, sharedreward,4,1,37.661051,33.301817,11.965253,6.160492,74.75219
10673, sharedreward,1,2,38.051902,33.340773,27.533557,22.385576,81.394081
10673, sharedreward,2,2,38.051902,33.340773,21.752659,17.845094,72.498238
10673, sharedreward,3,2,38.051902,33.340773,16.140367,11.043752,66.493935
10673, sharedreward,4,2,38.051902,33.340773,11.968518,6.191626,69.423668
10673, doors,1,1,37.993851,34.307421,27.596039,22.86408,82.343674
10673, doors,2,1,37.993851,34.307421,21.776384,18.33575,76.762543
10673, doors,3,1,37.993851,34.307421,16.167059,11.776962,72.75753
10673, doors,4,1,37.993851,34.307421,11.983994,7.130186,76.486191
10673, doors,1,2, NA, NA, NA, NA, NA
10673, doors,2,2, NA, NA, NA, NA, NA
10673, doors,3,2, NA, NA, NA, NA, NA
10673, doors,4,2, NA, NA, NA, NA, NA
10673, socialdoors,1,1,38.050267,34.386474,27.797088,23.472499,85.386925
10673, socialdoors,2,1,38.050267,34.386474,21.891899,17.881105,76.504166
10673, socialdoors,3,1,38.050267,34.386474,16.200945,11.418022,69.994041
10673, socialdoors,4,1,38.050267,34.386474,11.988897,6.578588,68.984001
10673, socialdoors,1,2, NA, NA, NA, NA, NA
10673, socialdoors,2,2, NA, NA, NA, NA, NA
10673, socialdoors,3,2, NA, NA, NA, NA, NA
10673, socialdoors,4,2, NA, NA, NA, NA, NA
10674, trust,1,1,39.880865,30.967824,28.93567,19.741593,86.8255
10674, trust,2,1,39.880865,30.967824,22.763831,15.352132,80.967163
10674, trust,3,1,39.880865,30.967824,17.228708,11.434088,83.323235
10674, trust,4,1,39.880865,30.967824,12.804381,7.29489,78.273399
10674, trust,1,2,36.137043,30.706764,27.711033,19.706483,90.84507
10674, trust,2,2,36.137043,30.706764,21.317798,15.306367,75.065552
10674, trust,3,2,36.137043,30.706764,15.981582,11.101726,71.945717
10674, trust,4,2,36.137043,30.706764,11.85946,7.404842,74.397545
10674, ugr,1,1,43.933026,32.307745,30.531162,21.165977,95.434837
10674, ugr,2,1,43.933026,32.307745,24.289229,16.494763,92.446091
10674, ugr,3,1,43.933026,32.307745,18.464615,11.120717,90.633293
10674, ugr,4,1,43.933026,32.307745,13.800412,7.087419,86.056297
10674, ugr,1,2,42.684093,32.311023,30.118489,20.223054,91.980545
10674, ugr,2,2,42.684093,32.311023,23.851403,15.941617,91.520302
10674, ugr,3,2,42.684093,32.311023,18.09154,11.443286,91.21785
10674, ugr,4,2,42.684093,32.311023,13.530849,7.480037,94.0746
10674, sharedreward,1,1,39.924164,32.013993,29.118537,20.173809,88.795677
